Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486631390,0.3675,5.53,0.02625,-488.366,-888.892,-192.516,221.8649,113.4171,-246.7115,23.14375,19.93329
1740486631392,0.27125,5.53875,0.02625,-493.612,-888.038,-191.174,226.5419,109.6171,-252.2654,23.14375,19.93329
1740486631393,0.2625,5.635,0.11375,-493.612,-889.746,-192.272,229.1727,113.1248,-253.727,23.14375,19.93329
1740486631394,0.06125,5.69625,0.1575,-497.76,-884.134,-190.442,217.1879,121.0172,-253.8731,23.14375,19.93329
1740486631395,0.23625,5.73125,0.0875,-489.708,-888.038,-190.442,218.3572,118.9711,-250.0731,23.14375,19.93329
1740486631396,0.13125,5.88,0.175,-495.076,-885.354,-190.808,216.6033,115.4633,-243.2037,23.14375,19.93329
1740486631397,0.09625,5.85375,0.13125,-492.514,-886.696,-187.514,222.7419,124.525,-255.7731,23.14375,19.93329
1740486631399,0.0525,5.94125,0.28875,-499.712,-887.916,-186.782,216.311,112.5402,-252.85,23.14375,19.93329
1740486631400,0.04375,6.02875,0.16625,-501.664,-885.842,-189.71,221.2803,117.5095,-244.2268,23.14375,19.93329
1740486631401,0.0175,6.09,0.245,-503.494,-888.648,-185.196,212.2186,116.9249,-251.6808,23.14375,19.93329
1740486631403,-0.035,6.04625,0.25375,-497.394,-885.598,-182.268,209.5878,120.7249,-252.9962,23.14375,19.93329
1740486631404,-0.2275,6.04625,0.11375,-505.324,-883.036,-181.78,215.7264,123.3557,-244.6653,23.14375,19.93329
1740486631405,-0.23625,6.1075,0.18375,-504.714,-885.964,-185.074,217.7726,116.3402,-244.0807,23.14375,19.93329
1740486631406,-0.2625,6.16875,0.18375,-508.374,-888.282,-181.902,221.2803,113.4171,-247.0038,23.14375,19.93329
1740486631408,-0.105,6.055,0.0525,-508.618,-888.77,-178.12,218.3572,114.2941,-249.3423,23.14375,19.93329
1740486631409,-0.21875,6.0375,0.00875,-509.35,-885.354,-180.682,217.1879,117.8018,-252.5577,23.14375,19.93329
1740486631410,-0.315,5.87125,-0.0525,-507.276,-880.23,-179.95,220.6957,121.0172,-246.5653,23.14375,19.93329
1740486631412,-0.21875,5.88,-0.13125,-506.422,-877.668,-175.924,226.8342,122.7711,-249.7807,23.14375,19.93329
1740486631413,-0.32375,5.80125,-0.09625,-511.424,-882.792,-180.072,224.4958,121.6019,-247.8807,23.14375,19.93329
1740486631414,-0.46375,5.66125,-0.2275,-512.156,-877.79,-175.68,224.2034,112.2479,-239.4037,23.14375,19.93329
1740486631415,-0.41125,5.59125,-0.35,-509.838,-878.644,-175.192,222.1573,118.6787,-242.6191,23.14375,19.93329
1740486631416,-0.39375,5.57375,-0.41125,-515.084,-879.376,-171.41,223.0342,114.5864,-251.8269,23.14375,19.93329
