Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486862568,-1.8725,3.73625,2.02125,-90.28,-917.44,-438.346,109.9094,156.6793,23.67729,20.59924,24.59019
1740486862569,-1.89,3.78,2.07375,-94.184,-918.294,-437.98,110.2017,162.2333,23.09266,20.59924,24.59019
1740486862570,-1.96,3.63125,2.12625,-93.818,-918.294,-436.272,106.1093,155.5101,33.17743,20.59924,24.59019
1740486862572,-1.995,3.56125,1.9425,-91.744,-917.318,-432.49,111.9556,156.0947,39.31599,20.59924,24.59019
1740486862573,-1.9775,3.395,2.14375,-95.648,-914.268,-436.638,106.6939,150.5408,39.31599,20.59924,24.59019
1740486862574,-1.75875,3.2725,2.1,-93.818,-913.292,-437.37,105.2324,149.9561,33.32359,20.59924,24.59019
1740486862576,-1.93375,3.10625,2.14375,-98.21,-910.12,-435.296,115.171,161.064,40.04677,20.59924,24.59019
1740486862577,-1.81125,2.8175,2.1875,-97.722,-916.098,-432.368,111.9556,154.9254,35.9544,20.59924,24.59019
1740486862578,-1.72375,2.73875,2.19625,-95.404,-914.39,-436.272,112.5402,151.1254,34.49284,20.59924,24.59019
1740486862579,-1.8025,2.51125,2.0125,-97.966,-916.952,-439.322,115.7556,150.8331,38.2929,20.59924,24.59019
1740486862581,-1.715,2.2925,2.065,-96.99,-915.976,-438.834,114.0017,148.2023,31.86203,20.59924,24.59019
1740486862582,-1.75,2.09125,2.1,-92.476,-916.83,-438.346,121.0172,154.3408,36.24671,20.59924,24.59019
1740486862583,-1.75,1.95125,1.855,-99.796,-915.976,-437.37,114.8787,156.0947,26.45425,20.59924,24.59019
1740486862584,-1.77625,1.68,2.1875,-97.722,-915.366,-435.784,115.171,150.5408,19.73107,20.59924,24.59019
1740486862585,-1.84625,1.49625,2.065,-93.94,-923.54,-438.102,107.5709,150.8331,25.57731,20.59924,24.59019
1740486862587,-1.6625,1.33,2.09125,-96.99,-924.76,-439.688,109.9094,147.6176,30.40047,20.59924,24.59019
1740486862588,-1.60125,1.05,2.07375,-98.21,-926.102,-442.128,105.5247,154.6331,34.49284,20.59924,24.59019
1740486862589,-1.63625,0.98,2.0475,-103.09,-923.784,-444.446,104.9401,147.3253,33.46975,20.59924,24.59019
1740486862590,-1.5575,0.7525,2.10875,-101.748,-926.102,-447.008,112.2479,149.0792,27.47734,20.59924,24.59019
1740486862592,-1.5925,0.44625,2.03,-98.942,-927.566,-442.982,106.1093,147.91,34.20052,20.59924,24.59019
1740486862593,-1.54,0.3675,2.1,-101.504,-932.934,-448.106,108.4478,144.9868,25.72347,20.59924,24.59019
1740486862594,-1.505,0.21,2.2575,-92.354,-927.444,-445.422,103.1862,155.8024,22.50804,20.59924,24.59019
1740486862595,-1.72375,-0.13125,2.2575,-93.696,-932.446,-448.106,106.4016,149.6638,31.13125,20.59924,24.59019
1740486862597,-1.505,-0.25375,2.07375,-95.892,-936.594,-449.082,119.2634,145.8638,48.37767,20.59924,24.59019
1740486862598,-1.35625,-0.37625,2.21375,-98.332,-937.082,-448.228,116.3402,156.0947,32.88512,20.59924,24.59019
